invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,owner,env,tags_json,optimization_score
2024-03-01,ACC-882,Sub-Prod,GCP Compute,RG-5,f2b701f9-54dd-4c4c-945d-18539a4980e2,eu-central-1,465,0.2770169376612968,128.812876012503,charlie,dev,"{'Project': 'P-1', 'CostCenter': 'CC-18'}",0.9
2024-04-01,ACC-371,Sub-Prod,RDS,RG-9,25bf9de5-b661-4324-89e1-88d23718acc1,eu-central-1,3467,0.39327470680992255,1363.4834085100015,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-22'}",0.13
2024-01-01,ACC-556,Sub-Test,EKS,RG-8,deb85980-5b57-4831-948b-bb6fc5889b7a,asia-south-1,2802,0.018730851460473427,52.48384579224654,,dev,"{'Project': 'P-5', 'CostCenter': 'CC-12'}",0.7
2024-01-01,ACC-258,Sub-Test,EKS,RG-6,33ab4bfc-a657-4f55-b878-ba6fd97690e3,eu-central-1,4964,0.12219988979827967,606.6002529586602,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-33'}",0.58
2024-05-01,ACC-330,Sub-Test,EKS,RG-8,9403c75e-a3b1-4c7a-9119-56ac918cb7c7,us-east-1,4699,0.33347457745788367,1566.9970394745953,bob,prod,"{'Project': 'P-3', 'CostCenter': 'CC-38'}",0.31
2024-03-01,ACC-197,Sub-Prod,Azure VM,RG-4,9c4ff708-afa2-4fd2-8fb3-40fcad421909,asia-south-1,166,0.4544058725768197,75.43137484775207,,staging,"{'Project': 'P-1', 'CostCenter': 'CC-47'}",0.43
2024-01-01,ACC-498,Sub-Prod,GCP Compute,RG-1,ba930641-93ff-483b-bd3c-74b40f00708a,asia-south-1,1263,0.2606011938107224,329.13930778294235,charlie,dev,"{'Project': 'P-4', 'CostCenter': 'CC-28'}",0.55
2024-01-01,ACC-910,Sub-Test,GCP Compute,RG-7,6d306dd7-2e0e-45eb-9d23-b91563ab5fdf,us-west-2,1665,0.3461309887716324,576.3080963047679,charlie,dev,"{'Project': 'P-4', 'CostCenter': 'CC-48'}",0.85
2024-04-01,ACC-436,Sub-Test,GCP Compute,RG-5,d69b7b39-7bad-472d-83ce-380fa2b2ef9c,asia-south-1,1373,0.43466968958241936,596.8014837966617,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-34'}",0.75
2024-07-01,ACC-359,Sub-Dev,GCP Compute,RG-4,e3d858a9-4c3f-467e-bdf5-8ba98163ba8f,us-east-1,2788,0.22689935501220576,632.5954017740297,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-29'}",0.73
2024-07-01,ACC-619,Sub-Prod,Azure VM,RG-4,807dc689-22ee-4951-a385-bbdea2b69d4f,us-east-1,4810,0.15113951432069522,726.981063882544,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-12'}",0.41
2024-06-01,ACC-232,Sub-Dev,GCP Compute,RG-3,49e596b7-a31f-4305-95d2-29c3b4b0069f,us-west-2,2039,0.1562702559861987,318.6350519558592,,staging,"{'Project': 'P-1', 'CostCenter': 'CC-19'}",0.19
2024-04-01,ACC-544,Sub-Dev,EC2,RG-6,d6136bd3-443a-4690-a4a6-4d7eb90bce90,eu-central-1,225,0.27542234375436436,61.97002734473198,,dev,"{'Project': 'P-1', 'CostCenter': 'CC-41'}",0.83
2024-07-01,ACC-112,Sub-Test,GCP Compute,RG-2,d4021977-f39f-4b81-a2ef-013523a8b36b,asia-south-1,2814,0.40348371142981,1135.4031639634852,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-25'}",0.79
2024-03-01,ACC-273,Sub-Prod,Lambda,RG-7,840bcb45-d5a0-42b9-b837-bf432bd5b264,eu-central-1,675,0.4945099791747724,333.7942359429714,,staging,"{'Project': 'P-2', 'CostCenter': 'CC-38'}",0.9
2024-03-01,ACC-320,Sub-Prod,Lambda,RG-4,943f569b-6b8d-4235-9fbb-2c34f25b515b,asia-south-1,2637,0.17684063427888855,466.3287525934291,charlie,prod,"{'Project': 'P-4', 'CostCenter': 'CC-20'}",0.32
2024-01-01,ACC-209,Sub-Prod,Lambda,RG-2,9981df5e-a31b-4caa-81b9-24c41a62040a,us-east-1,3368,0.20592423041048696,693.5528080225201,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-45'}",0.51
2024-01-01,ACC-910,Sub-Test,EKS,RG-2,a486a600-bce0-4e78-a70f-dea091eb19f0,asia-south-1,2406,0.2718937370704973,654.1763313916165,alice,prod,"{'Project': 'P-4', 'CostCenter': 'CC-19'}",0.71
2024-06-01,ACC-698,Sub-Test,S3,RG-4,0aa3cf8f-ffc5-4275-8e53-225959169ba4,eu-central-1,3315,0.0528834512860441,175.3086410132362,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-25'}",0.15
2024-03-01,ACC-685,Sub-Prod,S3,RG-9,2e7548ba-ee35-4467-8f6f-cef61d9d9c98,asia-south-1,740,0.46276212237119835,342.44397055468676,alice,prod,"{'Project': 'P-4', 'CostCenter': 'CC-12'}",0.25
2024-03-01,ACC-837,Sub-Test,GCP Compute,RG-10,132db5aa-7f2a-4e3e-9763-773562864f54,us-east-1,1877,0.2839744392288485,533.0200224325487,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-44'}",0.37
2024-04-01,ACC-397,Sub-Test,Azure VM,RG-5,44995e4b-f039-4dcc-9903-a93cce7c1527,us-west-2,1726,0.490186792824562,846.062404415194,bob,dev,"{'Project': 'P-1', 'CostCenter': 'CC-14'}",0.73
2024-07-01,ACC-393,Sub-Dev,EKS,RG-4,3ee3b5be-7166-4149-93c1-0bf22b46fff7,asia-south-1,345,0.3993093479254185,137.76172503426938,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-40'}",0.69
2024-03-01,ACC-573,Sub-Dev,Lambda,RG-7,b51095e6-2256-442f-a898-c447f7a07233,us-west-2,4114,0.0815653372432314,335.55979741865394,alice,prod,"{'Project': 'P-3', 'CostCenter': 'CC-44'}",0.91
2024-06-01,ACC-714,Sub-Test,S3,RG-3,3bbf7be0-ec09-4f4a-aa62-f38f0418984c,eu-central-1,1690,0.45598889085761407,770.6212255493678,alice,prod,"{'Project': 'P-1', 'CostCenter': 'CC-42'}",0.8
2024-03-01,ACC-106,Sub-Dev,EKS,RG-9,12447be9-8e41-4f19-8b5d-a3bddaeccca7,us-west-2,941,0.06217638957641687,58.50798259140828,,staging,"{'Project': 'P-1', 'CostCenter': 'CC-15'}",0.43
2024-01-01,ACC-372,Sub-Dev,EC2,RG-8,354491cd-701d-4fb8-85c8-e76337a1c39a,asia-south-1,1338,0.16697501697669492,223.4125727148178,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-11'}",0.93
2024-07-01,ACC-177,Sub-Test,S3,RG-8,fadd6fa8-b0c9-4352-9432-4a6653ca31ae,asia-south-1,228,0.3654344824393542,83.31906199617276,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-33'}",0.76
2024-05-01,ACC-250,Sub-Prod,RDS,RG-4,dac645e2-982d-4fa9-ac34-566230db1c4e,eu-central-1,138,0.08643017368377322,11.927363968360703,,dev,"{'Project': 'P-5', 'CostCenter': 'CC-46'}",0.64
2024-06-01,ACC-587,Sub-Dev,GCP Compute,RG-1,79bb3c43-f814-4e30-878a-561214b68a6e,asia-south-1,48,0.03150775019169559,1.5123720092013884,alice,dev,"{'Project': 'P-5', 'CostCenter': 'CC-12'}",0.16
2024-04-01,ACC-381,Sub-Prod,EC2,RG-7,31e61e15-6ac3-43cb-b280-f36cacc6afae,asia-south-1,3649,0.4463493993254629,1628.7289581386142,alice,staging,"{'Project': 'P-2', 'CostCenter': 'CC-40'}",0.47
2024-07-01,ACC-837,Sub-Dev,Azure VM,RG-1,e30a56ce-48f5-4adc-b33d-c21dfde5723e,us-east-1,3417,0.24162554479643564,825.6344865694206,charlie,prod,"{'Project': 'P-5', 'CostCenter': 'CC-41'}",0.57
2024-01-01,ACC-842,Sub-Prod,EKS,RG-4,df9a3842-0c9b-4870-bfa4-8600978f4959,us-west-2,2067,0.39237789656959216,811.0451122093469,bob,prod,"{'Project': 'P-1', 'CostCenter': 'CC-15'}",0.69
2024-04-01,ACC-743,Sub-Dev,EKS,RG-3,a0267801-b48f-4d24-bdda-39a29bdaab69,eu-central-1,4512,0.49953195755135915,2253.8881924717325,,dev,"{'Project': 'P-3', 'CostCenter': 'CC-19'}",0.73
2024-03-01,ACC-203,Sub-Prod,Lambda,RG-4,575c038d-bf9b-4300-91f6-800666e99bd9,us-east-1,3898,0.045419388468333155,177.04477624956263,,prod,"{'Project': 'P-1', 'CostCenter': 'CC-21'}",0.25
2024-01-01,ACC-877,Sub-Prod,RDS,RG-2,e965ae6d-7d85-420e-8170-310fa911502e,asia-south-1,3983,0.21070465256625573,839.2366311713965,,dev,"{'Project': 'P-5', 'CostCenter': 'CC-43'}",0.62
2024-03-01,ACC-959,Sub-Dev,Lambda,RG-2,b8e722b3-598a-49ed-bbdd-eb9c4cf745ab,us-west-2,1781,0.055535242883219156,98.90826757501331,bob,prod,"{'Project': 'P-3', 'CostCenter': 'CC-47'}",0.27
2024-05-01,ACC-327,Sub-Test,S3,RG-6,4673121f-0272-4f7c-aecd-a7837e3b7942,us-east-1,2838,0.1495021938518591,424.2872261515761,bob,prod,"{'Project': 'P-3', 'CostCenter': 'CC-48'}",0.72
2024-03-01,ACC-827,Sub-Prod,RDS,RG-9,32ef7bff-0d3d-46c6-8081-3cd7787f63eb,eu-central-1,545,0.3770751905498304,205.50597884965757,charlie,staging,"{'Project': 'P-4', 'CostCenter': 'CC-25'}",0.7
2024-03-01,ACC-899,Sub-Test,RDS,RG-1,fb722346-d717-47a4-b6ba-f4d04d863175,asia-south-1,4463,0.24592772625461154,1097.5754422743314,alice,staging,"{'Project': 'P-5', 'CostCenter': 'CC-36'}",0.88
2024-05-01,ACC-592,Sub-Prod,Lambda,RG-2,c447aba1-28ff-403e-9b8c-d477890bd77f,asia-south-1,4779,0.4531171624794785,2165.4469194894277,alice,dev,"{'Project': 'P-3', 'CostCenter': 'CC-22'}",0.33
2024-01-01,ACC-333,Sub-Test,S3,RG-1,2138bf43-382e-470b-b65d-51ccc28d8443,eu-central-1,2228,0.37846681661664705,843.2240674218896,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-18'}",0.26
2024-01-01,ACC-103,Sub-Dev,Azure VM,RG-10,b35089a4-b6f3-4003-bc12-13b02536b61d,us-west-2,4280,0.19486967846743422,834.0422238406185,alice,staging,"{'Project': 'P-3', 'CostCenter': 'CC-38'}",0.48
2024-07-01,ACC-821,Sub-Dev,S3,RG-1,6c951eff-1a78-40f4-bf01-1a384ae01960,asia-south-1,720,0.21433401998085322,154.3204943862143,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-47'}",0.8
2024-04-01,ACC-363,Sub-Prod,Azure VM,RG-9,1c800438-8620-4a19-9d84-da220fddf319,us-west-2,4889,0.04406570550610521,215.43723421934837,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-13'}",0.22
2024-01-01,ACC-696,Sub-Dev,GCP Compute,RG-4,314d9a38-6da0-4762-840b-72f475755ddf,asia-south-1,1433,0.040474489706518485,57.99994374944099,alice,dev,"{'Project': 'P-3', 'CostCenter': 'CC-30'}",0.73
2024-01-01,ACC-685,Sub-Dev,EC2,RG-3,75cd83e2-7340-4dc9-8299-42ca7c67bf0b,eu-central-1,1438,0.31347804589998657,450.78143000418066,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-38'}",0.34
2024-01-01,ACC-743,Sub-Dev,Azure VM,RG-7,8029291a-b5d1-43df-8c69-09a79601c228,us-west-2,2434,0.35714506690484515,869.2910928463931,charlie,dev,"{'Project': 'P-3', 'CostCenter': 'CC-30'}",0.47
2024-04-01,ACC-146,Sub-Test,EKS,RG-10,957a8d81-6e1c-4074-be7e-db1d22c9ce8d,asia-south-1,2040,0.20704510508710983,422.37201437770403,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-16'}",0.66
2024-04-01,ACC-564,Sub-Test,GCP Compute,RG-8,20825348-fbff-4080-9977-65399845a039,asia-south-1,2199,0.29240151723794194,642.9909364062344,charlie,dev,"{'Project': 'P-4', 'CostCenter': 'CC-45'}",0.45
2024-06-01,ACC-187,Sub-Prod,Lambda,RG-2,cc139971-07da-4a82-b3e8-ed4b58575e78,eu-central-1,3244,0.25829875290940274,837.9211544381025,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-20'}",0.19
2024-01-01,ACC-639,Sub-Test,EC2,RG-3,0aae7a9a-130a-499e-8ea4-c90cf168228b,us-east-1,178,0.031521016075859755,5.610740861503037,,prod,"{'Project': 'P-5', 'CostCenter': 'CC-14'}",0.42
2024-01-01,ACC-403,Sub-Test,Azure VM,RG-10,8ae95b2a-6a45-48c9-bb68-03660f44b4d4,eu-central-1,531,0.14847950518633632,78.84261725394458,,prod,"{'Project': 'P-1', 'CostCenter': 'CC-31'}",0.81
2024-06-01,ACC-548,Sub-Dev,EC2,RG-9,56fdc3a6-3574-46ed-96e4-f71f5e8666bd,us-west-2,486,0.01037935596231157,5.044366997683423,alice,prod,"{'Project': 'P-3', 'CostCenter': 'CC-34'}",0.83
2024-03-01,ACC-132,Sub-Prod,Lambda,RG-10,c816fb49-d552-43e9-ba95-a0bd063b1bee,eu-central-1,4782,0.37512913503065515,1793.8675237165928,,dev,"{'Project': 'P-1', 'CostCenter': 'CC-18'}",0.89
2024-07-01,ACC-983,Sub-Test,EC2,RG-3,7f11c74b-81c5-4867-9031-5a8f8d47bb48,us-east-1,327,0.11343675158822314,37.093817769348966,,staging,"{'Project': 'P-4', 'CostCenter': 'CC-44'}",0.41
2024-01-01,ACC-997,Sub-Prod,GCP Compute,RG-2,5979ad21-3013-428e-aa31-d43f00fb4e4d,asia-south-1,2961,0.33069193577195394,979.1788218207556,charlie,prod,"{'Project': 'P-5', 'CostCenter': 'CC-23'}",0.53
2024-06-01,ACC-799,Sub-Test,S3,RG-3,b5361ab6-55f3-4648-a918-1cabdac246b6,eu-central-1,69,0.2175073069535882,15.008004179797584,bob,staging,"{'Project': 'P-5', 'CostCenter': 'CC-20'}",0.44
2024-04-01,ACC-303,Sub-Dev,RDS,RG-5,4f572313-cfbf-4192-8ae6-889d3c29d7c1,us-east-1,791,0.35679301331450186,282.223273531771,bob,dev,"{'Project': 'P-5', 'CostCenter': 'CC-28'}",0.65
2024-04-01,ACC-643,Sub-Dev,GCP Compute,RG-1,577511f3-8a10-4c3e-868f-fd17a24af465,us-west-2,329,0.36707512924667385,120.76771752215569,alice,dev,"{'Project': 'P-3', 'CostCenter': 'CC-20'}",0.57
2024-07-01,ACC-882,Sub-Prod,EKS,RG-5,f73d8f16-84cc-43f7-a410-6afcdb21e5e1,us-east-1,987,0.3088398723219638,304.82495398177826,,dev,"{'Project': 'P-4', 'CostCenter': 'CC-39'}",0.81
2024-01-01,ACC-226,Sub-Test,Lambda,RG-1,1ac71d44-8d67-4c62-986f-d0117beeb6f8,us-west-2,3772,0.1674243385196355,631.5246048960652,alice,staging,"{'Project': 'P-5', 'CostCenter': 'CC-16'}",0.78
2024-04-01,ACC-146,Sub-Test,Lambda,RG-7,55a8163b-2391-474f-a979-89fef39112ad,us-east-1,4324,0.12152084377439669,525.4561284804913,,staging,"{'Project': 'P-1', 'CostCenter': 'CC-36'}",0.17
2024-06-01,ACC-872,Sub-Dev,RDS,RG-7,23167a47-b7da-4491-9a7e-8fc1d950e0b5,us-east-1,1137,0.2619890483536766,297.8815479781303,charlie,staging,"{'Project': 'P-3', 'CostCenter': 'CC-26'}",0.18
2024-01-01,ACC-151,Sub-Dev,Lambda,RG-9,2ae87a38-fee8-4a8f-bf26-355c604d367e,us-east-1,2636,0.3132881493315086,825.8275616378567,bob,prod,"{'Project': 'P-5', 'CostCenter': 'CC-30'}",0.84
2024-05-01,ACC-265,Sub-Prod,S3,RG-6,7091dd9e-08a1-4b2b-bbfe-dcce35ddf5f1,eu-central-1,3446,0.09116775659510015,314.16408922671513,bob,staging,"{'Project': 'P-3', 'CostCenter': 'CC-22'}",0.69
2024-06-01,ACC-523,Sub-Dev,RDS,RG-9,462095e3-e38b-42c2-97e0-f8fc688892fb,us-east-1,1930,0.17389800142786524,335.6231427557799,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-33'}",0.34
2024-05-01,ACC-819,Sub-Dev,S3,RG-9,15d35998-7080-41f9-9168-344f831b18de,us-west-2,493,0.22342232487114158,110.1472061614728,charlie,dev,"{'Project': 'P-5', 'CostCenter': 'CC-29'}",0.86
2024-01-01,ACC-113,Sub-Test,GCP Compute,RG-2,bc6f1e84-a2c4-4dba-a88a-18928ca30205,asia-south-1,4056,0.06320649366253017,256.3655382952224,bob,staging,"{'Project': 'P-5', 'CostCenter': 'CC-49'}",0.76
2024-03-01,ACC-438,Sub-Prod,EKS,RG-6,18fc37e3-30a1-46b9-a868-39570ab8241a,asia-south-1,2954,0.27328352376898774,807.2795292135897,charlie,dev,"{'Project': 'P-5', 'CostCenter': 'CC-48'}",0.32
2024-03-01,ACC-120,Sub-Test,EC2,RG-8,4d35a713-7413-4f69-bfe6-5ef21c31be65,us-east-1,4907,0.46739997724675375,2293.531688349821,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-37'}",0.64
2024-06-01,ACC-784,Sub-Prod,Azure VM,RG-6,ae52910d-d05f-45a6-9d20-b71dfc06f5a1,eu-central-1,2589,0.14015872986286249,362.87095161495097,bob,dev,"{'Project': 'P-2', 'CostCenter': 'CC-14'}",0.4
2024-01-01,ACC-794,Sub-Prod,Lambda,RG-10,970827df-f112-4115-b9a4-203ce00a566f,us-west-2,425,0.3147196665048875,133.75585826457717,bob,dev,"{'Project': 'P-4', 'CostCenter': 'CC-25'}",0.95
2024-03-01,ACC-248,Sub-Dev,S3,RG-6,ec2f12da-3aaf-44ff-95f1-dfa0c60af18b,eu-central-1,4846,0.06585146449088179,319.1161969228132,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-10'}",0.93
2024-01-01,ACC-524,Sub-Prod,Lambda,RG-1,ae3751ca-5966-4ab9-bc5f-c92d803f409c,us-east-1,3638,0.10741271852813149,390.7674700053424,bob,staging,"{'Project': 'P-4', 'CostCenter': 'CC-43'}",0.1
2024-06-01,ACC-743,Sub-Prod,GCP Compute,RG-6,0508fcff-e564-46ef-9c8c-8ec759a482dd,eu-central-1,176,0.12020638939844414,21.156324534126167,bob,dev,"{'Project': 'P-2', 'CostCenter': 'CC-14'}",0.77
2024-01-01,ACC-193,Sub-Dev,EC2,RG-10,1ceff5cf-1f97-485e-8fd4-5d8b9d10c6b5,eu-central-1,2000,0.2633184061278407,526.6368122556813,alice,staging,"{'Project': 'P-1', 'CostCenter': 'CC-44'}",0.92
2024-01-01,ACC-241,Sub-Prod,GCP Compute,RG-3,25532bef-b314-48f9-a868-5da2883df1e9,us-east-1,4919,0.3255245621239498,1601.255321087709,charlie,staging,"{'Project': 'P-3', 'CostCenter': 'CC-13'}",0.5
2024-01-01,ACC-377,Sub-Test,Lambda,RG-2,c0d9ce31-670d-42b6-bd37-980d686c1094,asia-south-1,1271,0.39402021456451136,500.79969271149395,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-49'}",0.41
2024-06-01,ACC-669,Sub-Prod,EKS,RG-7,5e792d87-4b47-4a91-b105-b08f187ab5f5,eu-central-1,3764,0.10003325136063305,376.5251581214228,,dev,"{'Project': 'P-5', 'CostCenter': 'CC-35'}",0.15
2024-04-01,ACC-143,Sub-Test,RDS,RG-1,05d03944-8b6f-450a-b99f-02b77f6733fb,asia-south-1,4230,0.4011198171833443,1696.7368266855462,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-22'}",0.53
2024-01-01,ACC-156,Sub-Dev,GCP Compute,RG-1,7888cf78-7772-442b-9709-e308f0545cd2,eu-central-1,1761,0.4197500049605674,739.1797587355592,,prod,"{'Project': 'P-2', 'CostCenter': 'CC-18'}",0.51
2024-04-01,ACC-616,Sub-Test,Azure VM,RG-8,ca5278e5-0ec0-4cc1-a37e-4c22f3955037,us-west-2,2181,0.007456683316806317,16.263026313954576,alice,prod,"{'Project': 'P-1', 'CostCenter': 'CC-43'}",0.4
2024-07-01,ACC-439,Sub-Dev,Lambda,RG-9,7521a64f-0516-4724-8ffa-e533eb808c15,asia-south-1,2801,0.45059877612058824,1262.1271719137676,charlie,prod,"{'Project': 'P-5', 'CostCenter': 'CC-23'}",0.66
2024-03-01,ACC-316,Sub-Dev,RDS,RG-9,a16cbb9f-1d4b-4cce-b23c-9741d6502c02,us-west-2,102,0.47902067070492305,48.860108411902154,alice,staging,"{'Project': 'P-1', 'CostCenter': 'CC-42'}",0.36
2024-06-01,ACC-476,Sub-Dev,EC2,RG-1,e124f13d-c5c2-47fd-8ef7-86f552b4a84c,eu-central-1,4434,0.1810683636948536,802.8571246229809,alice,dev,"{'Project': 'P-4', 'CostCenter': 'CC-22'}",0.68
2024-06-01,ACC-751,Sub-Test,RDS,RG-1,edb57b79-9846-47da-91c3-34881beb190a,eu-central-1,3767,0.05545845120002128,208.91198567048016,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-43'}",0.65
2024-07-01,ACC-135,Sub-Test,Lambda,RG-5,00cc7ae6-4f45-4f32-ac9c-720874a607d9,us-west-2,1208,0.35958216849790975,434.375259545475,charlie,staging,"{'Project': 'P-5', 'CostCenter': 'CC-17'}",0.61
2024-03-01,ACC-329,Sub-Test,Lambda,RG-8,d0a0601c-5603-4a60-a667-f6776978accb,us-west-2,591,0.3379958770142255,199.75556331540727,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-19'}",0.54
2024-03-01,ACC-382,Sub-Test,GCP Compute,RG-2,7e889799-1d7a-48dd-b542-ea697537fb20,eu-central-1,834,0.18022531089101226,150.30790928310424,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-32'}",0.12
2024-06-01,ACC-758,Sub-Dev,RDS,RG-7,a741eb50-b210-40c4-ac96-b2c3f8cc720c,us-west-2,929,0.30569679308476627,283.9923207757479,bob,dev,"{'Project': 'P-5', 'CostCenter': 'CC-29'}",0.9
2024-07-01,ACC-567,Sub-Test,EC2,RG-10,d4dc18ef-a808-464f-a8a4-4f71d9d48ff7,us-west-2,1894,0.39750226769694275,752.8692950180096,,dev,"{'Project': 'P-4', 'CostCenter': 'CC-18'}",0.46
2024-04-01,ACC-873,Sub-Prod,S3,RG-7,2f7a1a2b-93a6-49da-bc23-895b8d4eb720,asia-south-1,4514,0.05770759053019714,678.8721806912587,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-41'}",0.37
2024-01-01,ACC-818,Sub-Test,EKS,RG-10,40033d16-d628-4f9f-b7fd-623c18772c47,asia-south-1,930,0.10676525634514551,99.29168840098532,charlie,prod,"{'Project': 'P-3', 'CostCenter': 'CC-26'}",0.59
2024-07-01,ACC-345,Sub-Test,S3,RG-4,5f49bdbf-a15e-4271-b724-9351e117d1c0,us-east-1,437,0.00113020452351318,0.49389937677525964,,staging,"{'Project': 'P-4', 'CostCenter': 'CC-22'}",0.77
2024-01-01,ACC-864,Sub-Prod,GCP Compute,RG-3,c6d54734-04fe-4872-a86d-a4b68761330d,asia-south-1,4781,0.11931248781553482,570.433004246072,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-46'}",0.48
2024-01-01,ACC-547,Sub-Prod,RDS,RG-2,9de308ef-9c9c-4e6e-b4fd-5e91958279f0,us-west-2,80,0.4856141618086472,38.849132944691775,bob,prod,"{'Project': 'P-1', 'CostCenter': 'CC-11'}",0.25
2024-03-01,ACC-118,Sub-Prod,GCP Compute,RG-8,118c24cf-686c-4fec-a4ab-2a66f15f0300,us-east-1,4336,0.37524240472527115,1627.0510668887757,,dev,"{'Project': 'P-3', 'CostCenter': 'CC-23'}",0.29
2024-04-01,ACC-616,Sub-Prod,EC2,RG-9,e645aa5c-fe20-482a-98fe-ca669918064b,us-west-2,1194,0.35868196371146704,428.2662646714916,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-29'}",0.55
2024-01-01,ACC-523,Sub-Dev,EC2,RG-5,bfe3e475-2377-41b0-8502-5f8014facac3,us-east-1,3654,0.2515972328585687,919.3362888652101,bob,prod,"{'Project': 'P-4', 'CostCenter': 'CC-39'}",0.34
2024-05-01,ACC-499,Sub-Test,S3,RG-5,921b71c3-eb91-4151-80cf-11e7287e295d,eu-central-1,1650,0.06288193215969373,103.75518806349466,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-17'}",0.53
2024-06-01,ACC-785,Sub-Test,EKS,RG-2,64f74383-8882-42b4-921d-296a7bcb8f3d,asia-south-1,4994,0.24959777048957982,1246.4912658249616,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-33'}",0.84
2024-01-01,ACC-538,Sub-Prod,RDS,RG-7,b8505153-44e2-44ba-8f22-608a42a2048f,asia-south-1,3605,0.2961367591879876,1067.5730168726952,bob,staging,"{'Project': 'P-2', 'CostCenter': 'CC-47'}",0.18
2024-01-01,ACC-544,Sub-Test,S3,RG-1,fc48fbc8-b5a3-4dbc-b860-a72d38c59c8f,us-east-1,3297,0.3634603793492774,1198.3288707145675,,dev,"{'Project': 'P-1', 'CostCenter': 'CC-18'}",0.71
2024-01-01,ACC-302,Sub-Prod,S3,RG-8,6d179237-cdf9-4fb6-b008-f0675252ebb4,asia-south-1,416,0.07955360659201129,33.094300342276696,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.84
2024-01-01,ACC-896,Sub-Prod,Lambda,RG-6,2c91bbca-38aa-4f7e-80b0-609f8bc2bef9,eu-central-1,884,0.41403331648404684,366.0054517718974,charlie,prod,"{'Project': 'P-4', 'CostCenter': 'CC-21'}",0.46
2024-04-01,ACC-824,Sub-Test,EKS,RG-9,0e229b6f-b1b7-4946-8880-0c67e6c173bf,asia-south-1,4519,0.3859797739401184,1744.242598435395,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-47'}",0.68
2024-01-01,ACC-736,Sub-Test,GCP Compute,RG-4,ce906a67-2ae6-4134-a8cb-484e1fdf8a1b,asia-south-1,1057,0.054122731858273,57.207727574194564,bob,dev,"{'Project': 'P-2', 'CostCenter': 'CC-38'}",0.13
2024-01-01,ACC-775,Sub-Prod,Azure VM,RG-1,1b73bc1d-26a1-4727-9a8d-b27e6a4f2066,asia-south-1,4787,0.38559451625285546,1845.8409493024192,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-30'}",0.94
2024-01-01,ACC-991,Sub-Dev,EKS,RG-10,cb97861c-e99c-4781-89bd-e9a4fb90c0d2,us-west-2,790,0.0702225263655634,55.47579582879509,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-35'}",0.92
2024-04-01,ACC-228,Sub-Dev,EKS,RG-10,1fecc22a-516c-4b78-b352-01ec048752d5,us-west-2,2070,0.3702924807207316,766.5054350919145,bob,staging,"{'Project': 'P-4', 'CostCenter': 'CC-46'}",0.28
2024-04-01,ACC-163,Sub-Prod,S3,RG-5,bd29d030-a6c1-44d3-8156-5d26c2ec78ce,asia-south-1,973,0.4793873925478168,466.44393294902574,,staging,"{'Project': 'P-2', 'CostCenter': 'CC-30'}",0.36
2024-03-01,ACC-911,Sub-Test,S3,RG-10,729ecaae-4e74-4a2c-8ce8-9af3fbc6b996,us-east-1,4247,0.4380264507909742,1860.2983365092673,alice,staging,"{'Project': 'P-3', 'CostCenter': 'CC-41'}",0.35
